DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO. OF  TRADES
25-Jan-2019,EQ,"3,149.99","3,154.95","3,115.00","3,159.95","3,154.95","3,154.95","3,139.10","3,922.64","2,842.00","19","59,642.95","12"
24-Jan-2019,EQ,"3,115.00","3,159.95","3,115.00","3,115.00","3,159.95","3,159.95","3,127.84","3,922.64","2,842.00","7","21,894.89","3"
23-Jan-2019,EQ,"3,160.00","3,160.00","3,115.00","3,159.95","3,115.00","3,115.00","3,122.50","3,922.64","2,842.00","18","56,205.00","5"
22-Jan-2019,EQ,"3,159.95","3,159.95","3,159.95","3,158.00","3,159.95","3,159.95","3,159.95","3,922.64","2,842.00","2","6,319.90","1"
21-Jan-2019,EQ,"3,159.95","3,159.95","3,149.99","3,150.00","3,158.00","3,158.00","3,156.76","3,922.64","2,842.00","32","1,01,016.29","14"
18-Jan-2019,EQ,"3,150.00","3,150.00","3,149.99","3,150.00","3,150.00","3,150.00","3,150.00","3,922.64","2,842.00","15","47,249.99","9"
17-Jan-2019,EQ,"3,159.00","3,159.95","3,150.00","3,159.00","3,150.00","3,150.00","3,156.41","3,922.64","2,842.00","7","22,094.84","6"
16-Jan-2019,EQ,"3,120.01","3,159.00","3,120.01","3,120.00","3,159.00","3,159.00","3,151.20","3,922.64","2,842.00","5","15,756.01","3"
15-Jan-2019,EQ,"3,159.95","3,159.95","3,120.00","3,159.61","3,120.00","3,120.00","3,145.85","3,922.64","2,842.00","17","53,479.45","6"
14-Jan-2019,EQ,"3,159.80","3,159.80","3,150.00","3,158.00","3,159.60","3,159.61","3,157.27","3,922.64","2,842.00","9","28,415.42","7"
11-Jan-2019,EQ,"3,159.95","3,159.95","3,157.99","3,126.40","3,158.00","3,158.00","3,158.13","3,922.64","2,842.00","60","1,89,487.70","10"
10-Jan-2019,EQ,"3,144.00","3,144.00","3,100.02","3,145.00","3,144.00","3,126.40","3,135.20","3,922.64","2,842.00","10","31,352.04","3"
09-Jan-2019,EQ,"3,146.00","3,146.00","3,145.00","3,147.69","3,145.00","3,145.00","3,145.50","3,922.64","2,842.00","2","6,291.00","2"
08-Jan-2019,EQ,"3,147.69","3,147.69","3,147.69","3,147.69","3,147.69","3,147.69","3,147.69","3,922.64","2,842.00","1","3,147.69","1"
07-Jan-2019,EQ,"3,149.39","3,149.40","3,147.69","3,111.00","3,147.69","3,147.69","3,148.36","3,922.64","2,842.00","11","34,632.01","6"
04-Jan-2019,EQ,"3,153.00","3,153.00","3,100.01","3,154.00","3,111.00","3,111.00","3,113.10","3,922.64","2,810.02","21","65,375.14","7"
03-Jan-2019,EQ,"3,120.00","3,154.47","3,120.00","3,120.00","3,154.00","3,154.00","3,128.75","3,922.64","2,810.02","26","81,347.42","11"
02-Jan-2019,EQ,"3,121.00","3,160.00","3,120.00","3,159.99","3,120.00","3,120.00","3,128.33","3,922.64","2,810.02","40","1,25,133.38","9"
01-Jan-2019,EQ,"3,159.99","3,159.99","3,159.98","3,159.00","3,159.99","3,159.99","3,159.99","3,922.64","2,810.02","4","12,639.95","4"
